-0.75,-0.04,-10.20,-0.12,0.07,-0.04,9.64,-36.09,57.96,950.12,4302,4305,658
-0.75,0.04,-10.04,-0.07,0.04,-0.10,9.82,-36.36,57.76,950.06,4343,4346,663
-0.47,0.51,-9.96,-0.02,0.06,-0.67,10.36,-36.45,57.55,950.12,4385,4388,665
-0.39,0.47,-10.08,-0.03,0.02,-0.35,10.36,-36.45,57.55,950.05,4426,4429,666
-0.35,0.16,-9.92,-0.02,0.05,-0.13,11.00,-36.27,58.06,950.04,4468,4471,667
-0.12,0.00,-9.77,-0.01,0.04,-0.09,11.00,-36.27,58.06,950.07,4509,4512,667
-1.41,-14.40,-19.18,0.08,0.03,-0.04,11.18,-36.36,58.06,950.16,4551,4554,667
-1.10,3.80,-6.94,-0.00,0.08,-0.01,11.00,-36.00,58.06,950.06,4592,4595,667
-0.35,0.55,-10.12,-0.01,0.05,0.00,11.00,-36.00,58.06,950.05,4634,4637,667
-0.27,0.20,-9.77,0.01,0.11,-0.01,11.00,-36.27,57.96,950.10,4675,4678,667
-0.12,0.20,-9.69,0.02,0.05,-0.00,11.00,-36.27,57.96,950.08,4717,4720,667
0.59,1.41,-9.61,-0.00,0.04,-0.02,10.73,-36.00,57.76,950.13,4758,4761,667
0.00,0.39,-9.41,-0.02,0.02,-0.01,10.82,-36.09,57.86,950.10,4800,4803,667
-0.82,0.51,-10.43,-0.00,-0.01,0.02,10.82,-36.09,57.86,950.08,4841,4844,667
-0.20,0.12,-9.65,0.05,-0.01,0.01,10.82,-36.00,58.16,950.05,4883,4886,667
-0.67,0.16,-10.00,0.08,-0.02,0.00,10.91,-35.91,58.06,950.16,4923,4927,667
-2.39,-2.59,-9.02,0.46,-0.01,-0.02,10.91,-35.91,58.06,950.20,4965,4969,667
-1.61,-0.24,-12.87,0.03,0.05,-0.02,11.27,-34.82,58.67,950.20,5006,5009,667
-0.67,-0.75,-6.20,0.09,0.03,-0.04,11.27,-34.82,58.67,950.05,5048,5051,667
-0.27,-0.31,-9.53,0.03,0.08,-0.05,11.18,-34.91,58.78,950.05,5089,5092,669
-0.43,-0.27,-9.89,-0.01,0.02,-0.34,11.36,-34.64,58.67,950.05,5131,5134,673
-0.43,0.43,-10.59,-0.00,0.08,-0.52,11.36,-34.64,58.67,950.13,5172,5175,676
0.04,-0.31,-9.77,-0.03,0.07,-0.49,12.00,-34.55,58.27,950.28,5214,5217,680
-0.16,0.00,-10.00,-0.02,0.06,-0.49,12.55,-34.36,58.37,950.10,5255,5258,682
-0.08,-0.27,-9.65,-0.00,0.08,-0.38,12.55,-34.36,58.37,950.11,5297,5300,683
0.00,-2.47,-9.26,-0.09,-0.15,0.15,13.00,-34.09,58.37,950.07,5338,5341,683
-0.55,-2.51,-7.22,-0.10,0.09,-0.04,13.00,-34.09,58.37,950.03,5380,5383,683
-0.67,1.26,-10.87,-0.02,0.05,-0.02,12.91,-34.00,58.78,950.05,5421,5424,683
0.24,1.96,-11.06,-0.12,0.03,-0.01,13.09,-34.09,58.47,950.13,5463,5466,683
