-0.39,0.12,9.89,-0.40,0.09,-0.01,31.27,-27.09,-15.10,936.81,10734,10737
-0.35,-0.16,9.92,-0.47,0.06,0.10,31.27,-27.09,-15.10,936.80,10776,10779
-0.16,-0.43,10.12,-0.58,0.09,0.14,31.27,-26.36,-15.10,936.84,10817,10820
-0.39,-0.59,10.04,-0.47,0.03,0.05,31.36,-25.18,-15.71,936.79,10858,10861
-0.35,-0.86,10.08,-0.62,0.11,-0.02,31.36,-25.18,-15.71,936.71,10900,10903
-0.27,-1.26,10.55,-0.60,0.01,-0.03,31.73,-23.91,-16.22,936.71,10940,10944
-0.39,-1.22,10.04,-0.67,-0.02,0.08,31.73,-23.91,-16.22,936.71,10981,10986
-0.43,-1.37,10.04,-0.47,0.07,0.10,31.27,-22.82,-16.63,936.72,11023,11027
-0.31,-1.61,9.77,-0.35,0.06,0.09,31.18,-22.09,-17.14,936.81,11064,11067
-0.39,-1.69,9.81,-0.32,0.06,0.01,31.18,-22.09,-17.14,936.74,11105,11108
-0.31,-1.84,9.73,-0.46,-0.06,0.04,31.09,-21.18,-17.04,936.74,11147,11150
-0.59,-1.26,9.81,-0.64,-0.09,0.05,31.09,-21.18,-17.04,936.81,11188,11191
-0.35,-1.92,9.45,-0.88,-0.08,0.01,30.73,-20.18,-17.86,936.75,11229,11232
0.00,-2.98,9.69,-0.85,-0.03,-0.04,30.27,-18.18,-18.27,936.66,11271,11274
-0.39,-2.86,9.65,-0.78,-0.06,0.01,30.27,-18.18,-18.27,936.81,11312,11315
-0.31,-3.14,9.61,-0.56,0.00,0.04,30.00,-16.36,-18.57,936.68,11353,11356
-0.12,-3.49,9.18,-0.49,-0.02,0.07,29.73,-15.00,-19.08,936.71,11395,11398
-0.31,-3.49,9.41,-0.50,0.02,-0.00,29.73,-15.00,-19.08,936.75,11436,11439
